app,route,screen_id,state,role,runtime_fixture,viewport,region,file,sha256,visible_assertion,route_assertion,problems,status
OLD,intake-v6-workspace,intake-v6-workspace,demo-workspace,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/intake-v6-workspace__demo-workspace__desktop__full.png,b144118aedd4b3cb715a8795287800fd4b2ac475125f6c346d7dcbda78279750,intake-v6-workspace,intake-v6-workspace,,captured
OLD,inventar,inventar,tab-default,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventar__tab-default__desktop__full.png,700b9586e52563e27df24130dba93da826010ac2cafe5d90f210996080c49a76,inventar,inventar,,captured
OLD,inventar,inventar,tab-default,admin-dev-preview,old-demo-db-copy-isolated,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventar__tab-default__narrow__full.png,1cda7af63c38d8dac205b0899cac7ba8944b67faf5be982fdc8d27e2cef98f91,inventar,inventar,,captured
OLD,inventar,inventar,tab-default,admin-dev-preview,old-demo-db-copy-isolated,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventar__tab-default__tablet__full.png,20a1ad5f11d20020fdf7656fcead2ae776bafcc192615b6e91bf9677eff5b7d0,inventar,inventar,,captured
OLD,inventory-sheet-quality,inventory-sheet-quality,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventory-sheet-quality__admin-preview__desktop__full.png,eb453dcbecadfc432153f1ee8bf91d77432206536ede949b8395e1a483f9e18b,inventory-sheet-quality,inventory-sheet-quality,,captured
OLD,inventory-tab-all,inventory-tab-all,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventory-tab-all__admin-preview__desktop__full.png,0e6888ecf2098261a21fd97f82ebf285ae80de1359947f18b23ee953f0a28bc0,inventory-tab-all,inventory-tab-all,,captured
OLD,inventory-tab-altele,inventory-tab-altele,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventory-tab-altele__admin-preview__desktop__full.png,8c501239e0f7879ebfc660d5c00c7ac79f11425fabfffa43d89a45964a327fee,inventory-tab-altele,inventory-tab-altele,,captured
OLD,inventory-tab-cerneala,inventory-tab-cerneala,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventory-tab-cerneala__admin-preview__desktop__full.png,563eeb84a0f7bdeec910998cd5804a2252a8d9cbb932aad8a313516c0e4b39c5,inventory-tab-cerneala,inventory-tab-cerneala,,captured
OLD,inventory-tab-placi,inventory-tab-placi,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventory-tab-placi__admin-preview__desktop__full.png,c608fa170cbcadde3cb19edd1d18ae79437f2aa640f524e67418f0b98a5080dd,inventory-tab-placi,inventory-tab-placi,,captured
OLD,inventory-tab-role,inventory-tab-role,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/inventory-tab-role__admin-preview__desktop__full.png,4e004de62ba7140e7d9a0bf77141bfe9432b29b66ece2b9ef1aa6b265a048bcc,inventory-tab-role,inventory-tab-role,,captured
NEW,/,jobs-overview,after-spine-populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__after-spine-populated__desktop__full.png,2eaabdee10f683f7dcced2e115b54a2ee6256bb6c993183d0bef91897226d385,jobs-overview,/,,captured
NEW,/,jobs-overview,after-spine-populated,operator-dev,single-plane-dev-isolated-synthetic,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__after-spine-populated__narrow__full.png,256a6e682ef94a5b4b4b63a29bdcf765e8080006d1b160c87e86f83bb7146cdb,jobs-overview,/,,captured
NEW,/,jobs-overview,after-spine-populated,operator-dev,single-plane-dev-isolated-synthetic,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__after-spine-populated__tablet__full.png,d3e36ca0c5e8531de13ba14abbef04e60323b904a43335e53fc61c665e0e5ab6,jobs-overview,/,,captured
NEW,/,jobs-overview,empty-or-populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__empty-or-populated__desktop__full.png,9a7cd41e4fc342735a90153a3c43d1fb65fbcc19542d980cae68f29a4595800a,jobs-overview,/,,captured
NEW,/,jobs-overview,empty-or-populated,operator-dev,single-plane-dev-isolated-synthetic,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__empty-or-populated__narrow__full.png,fa27d3046e99177985c20349aa14cc08289e955e4ac2721e904fd7cca38af8c6,jobs-overview,/,,captured
NEW,/,jobs-overview,empty-or-populated,operator-dev,single-plane-dev-isolated-synthetic,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__empty-or-populated__tablet__full.png,ed816c07a866648a1fbe461b5e14cf75f17e36aa5acb65be128d793a52cea2e6,jobs-overview,/,,captured
NEW,/,jobs-overview,search-empty,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/jobs-overview__search-empty__desktop__full.png,08ce804bc3984594fc8ad375389b7d64ef22659bc23598d8b05d39afe77ea368,jobs-overview,/,,captured
OLD,*,login-gate,unauthenticated,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/login-gate__unauthenticated__desktop__full.png,954b2127a6a7bf433fb96f922fffc0056df755d260f467984e8522f06c3e914d,LoginGate unauthenticated,*,,captured
OLD,machine-runs-list,machine-runs-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/machine-runs-list__admin-preview__desktop__full.png,d088c0008edf8e3e012b26a932d723674235fd663573b4355fc7127a5ff4598d,machine-runs-list,machine-runs-list,,captured
OLD,new-intake-dialog,new-intake-dialog,open,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/new-intake-dialog__open__desktop__full.png,d59c9abf2ff508aeb7aeb6c4d77684e0ed84b056f3822acdf9f7cb92ecd32258,new-intake-dialog,new-intake-dialog,,captured
OLD,oferte-detail,oferte-detail,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/oferte-detail__opened__desktop__full.png,4843039ea9128a647a8db3bc390b6bf55287345b00558cdda4a166678bd20159,oferte-detail,oferte-detail,,captured
OLD,oferte-detail,oferte-detail,selected,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/oferte-detail__selected__desktop__full.png,06670d0735394d6e619da54763e1dabf5c473f86ef30e3967ac93081d01272cf,oferte-detail,oferte-detail,,captured
OLD,oferte-list,oferte-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/oferte-list__admin-preview__desktop__full.png,562ee54614f41beb4833fc44de928b25ed634796a9142140871ea8c9e0888567,oferte-list,oferte-list,,captured
OLD,oferte-list,oferte-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/old/oferte-list__admin-preview__narrow__full.png,8a5aa39003349036e0415ff1085583d69086a438a13886808c247277ba36632c,oferte-list,oferte-list,,captured
OLD,oferte-list,oferte-list,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/old/oferte-list__admin-preview__tablet__full.png,eff5e721787bda85b38d613f18471edc4ca81000e041319148cb322de446e8bc,oferte-list,oferte-list,,captured
OLD,operational-reality-review,operational-reality-review,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/operational-reality-review__admin-preview__desktop__full.png,e1f349b025cd49adf9cd2b87dbed59fea471b0df43eb3bfa8216a10513f74824,operational-reality-review,operational-reality-review,,captured
OLD,operational-reports,operational-reports,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/operational-reports__admin-preview__desktop__full.png,7eea7ee639c0511862a032157cadf5973a9e3fd1ae944cc79ebd24b744b737f8,operational-reports,operational-reports,,captured
NEW,/,operator-identify-dialog,invalid-pin,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/operator-identify-dialog__invalid-pin__desktop__full.png,e7bad887167a35dcf08eceb06675ed07bdc08cd98ede73c692e5d7340460d9b7,Identifica operatorul,/,,captured
NEW,/,operator-identify-dialog,open-empty-pin,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/operator-identify-dialog__open-empty-pin__desktop__full.png,e03fb49c2fa7d67720849d9fb395accbf2f0f1c3d6448391f7867bcaf7e60a33,Identifica operatorul,/,,captured
NEW,/,operator-session,eligible-identified,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/operator-session__eligible-identified__desktop__full.png,417c34a6e95de49f39ae3f855520424273d3fb8fa9892bc138d384c4beb1be5f,Operator Eligible identified,/,,captured
OLD,operator-task-legacy,operator-task-legacy,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/operator-task-legacy__admin-preview__desktop__full.png,f2f859bafce73f49b8fd6f6fd6117fff6ae8ce6da6e273fa62b80cfa6717513b,operator-task-legacy,operator-task-legacy,,captured
OLD,ops-graph,ops-graph,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ops-graph__admin-preview__desktop__full.png,0337710839b12607ed665161bd7d3ff5accc91a7ca647aac0c06e3de766baf28,ops-graph,ops-graph,,captured
OLD,output-blocks-preview,output-blocks-preview,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/output-blocks-preview__opened__desktop__full.png,0e41eb46782e25cd096b8731296a41b2f8a0e0fa1759c606c7191ca2a99787c4,output-blocks-preview,output-blocks-preview,,captured
OLD,planificare-dashboard,planificare-dashboard,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/planificare-dashboard__admin-preview__desktop__full.png,7b0ad9a2a45f8dcc606c5b1f86ec3f4167103b604012b54628cb5ba701008ea3,planificare-dashboard,planificare-dashboard,,captured
OLD,plati-angajati,plati-angajati,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/plati-angajati__admin-preview__desktop__full.png,9c0c5b5521f275b05659abf2422699bc90c524f3996ec4d4f4779f989ab63c4e,plati-angajati,plati-angajati,,captured
OLD,pontaj,pontaj,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/pontaj__admin-preview__desktop__full.png,e0e1983ccf9d074422b36987079a160095415dc26601ec0631266a630b23f2d5,pontaj,pontaj,,captured
OLD,preturi,preturi,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/preturi__admin-preview__desktop__full.png,f9940224de5bb5c31c27436598ec22419ec60e04f2fd2cfb9696c13a03954485,preturi,preturi,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__desktop__full.png,bd4b3c7ac1c046297685cb86c220292ff19913c536fa9ebfee6a7aab848528c1,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,narrow,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__narrow__bottom.png,88db11046d6b2f5ebd12578b0cac502c6beea60ed440a92a8a49715e32f88644,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__narrow__full.png,8e2cb4b5c06ad9a955635231a72a7c3e220a63435ffcbddecb1a5419ca494f48,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,narrow,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__narrow__mid.png,5457b6cb7db2c8cec102c4241bc63de5e49eee3d60debecd38a3c8c49d92077b,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,narrow,top,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__narrow__top.png,7b1bfea8c28ae0d02ff4a17c056cb20a682e1edfed1e8e976ad5eaff80351272,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,tablet,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__tablet__bottom.png,a530e50bbf34a3fc6aed16871931f41669142f9b90aa83083efa5b19770c1b0b,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__tablet__full.png,73d6e7fca00fe5c13679a664ace87ae9e557c8b88cee8dfb35da5feefd8cbc6c,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,tablet,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__tablet__mid.png,09f5c585952f473cd31f38351a725d9b987f149e61f23f51c3d305bb23404ed3,product-catalog,/products,,captured
NEW,/products,product-catalog,populated-catalog,operator-dev,single-plane-dev-isolated-synthetic,tablet,top,docs/worklog/screenshots/ui-ux-audit-v1/new/product-catalog__populated-catalog__tablet__top.png,23e984c343c93e9e5bdec4bf57cbf80e8f60e2edd10ebc9e74a21c899cda8117,product-catalog,/products,,captured
NEW,/products/:productCode,product-config-acm-edit,empty-form,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-acm-edit__empty-form__desktop__full.png,e3baabd4da98d0d340f20c96b928203b5deed107133c62aec550832c5dc72378,product-config-acm-edit,/products/:productCode,,captured
NEW,/products/:productCode,product-config-acm-edit,filled,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-acm-edit__filled__desktop__full.png,1e6f745b9d8360df1c68e74e3b8d515274e93fd39b47491c9c19fa5615f93d4a,product-config-acm-edit,/products/:productCode,,captured
NEW,/products/:productCode,product-config-acm-edit,review,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-acm-edit__review__desktop__full.png,98d01ad82ab902ec372c56f9b7a7549dd3bcaa258e82e95ab3bd3c5d8df6e53e,product-config-acm-edit,/products/:productCode,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-acm,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-acm__desktop__bottom.png,73beb2a364c7d8a2d0bed9f56db9c8968aa03819af59c87477b4daac4ae403d0,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-acm,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-acm__desktop__full.png,73a9ca42ccc845a7a467db15474309edc2e8bd76aec114542af89b2e8e908b52,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-acm,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-acm__desktop__mid.png,ad175725384fd9dfa979191fc3e14ea0460918d01c0ddf64079c42775aae4076,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-acm,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-acm__desktop__top.png,4bf3df47b7f29f0486d5e7e25302c7898175dbc6fbf9bf5c5d7a74f96aaa482f,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-pre-quote,operator-dev,single-plane-dev-isolated-synthetic,desktop,bottom,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-pre-quote__desktop__bottom.png,7a25948acdbd4d9f6775ac8f8412fcce631dc06ae2ea93a63e35eff3a16c965b,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-pre-quote,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-pre-quote__desktop__full.png,5dfedc4c4a08a5bc5f790c882b56da9f54510d62a9c7e28115e6e075406a2b99,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-pre-quote,operator-dev,single-plane-dev-isolated-synthetic,desktop,mid,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-pre-quote__desktop__mid.png,6d34deaf9690bb1405f5c430885160cc15b19ed6185cf49e379dbc258a915cb0,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,confirmed-pre-quote,operator-dev,single-plane-dev-isolated-synthetic,desktop,top,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__confirmed-pre-quote__desktop__top.png,86f4e4ba311bbb7182affe511540175af7affebb48c7089dbb819813aece6646,product-config-confirmed,product-config-confirmed,,captured
NEW,product-config-confirmed,product-config-confirmed,quote-frozen,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-confirmed__quote-frozen__desktop__full.png,188979233b5f7263fc2732206706f47b530a7f3b041953d0da8623d6eca74635,product-config-confirmed,product-config-confirmed,,captured
NEW,/products/:productCode,product-config-letters-edit,empty-form,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-letters-edit__empty-form__desktop__full.png,6f6f6f6d4c1e4ee8cdf5c83d1d4edc885d151653ac373610366c048edfe534b2,product-config-letters-edit,/products/:productCode,,captured
NEW,/products/:productCode,product-config-letters-edit,empty-form,operator-dev,single-plane-dev-isolated-synthetic,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-letters-edit__empty-form__narrow__full.png,d559a7af54a430a3a33822fdfcc13e82fbf94f83e3f49edeb471201b49f1321b,product-config-letters-edit,/products/:productCode,,captured
NEW,/products/:productCode,product-config-letters-edit,empty-form,operator-dev,single-plane-dev-isolated-synthetic,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-letters-edit__empty-form__tablet__full.png,c3c3937a789ae282d6bea45da8c76443f669cd1df3357de8db6ed228c6891927,product-config-letters-edit,/products/:productCode,,captured
NEW,/products/:productCode,product-config-letters-edit,filled,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-letters-edit__filled__desktop__full.png,b8e4006e2260e913f73fef95d19aa694b557de1f29e71b2df79440de6c774d38,product-config-letters-edit,/products/:productCode,,captured
NEW,/products/:productCode,product-config-letters-edit,review,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-letters-edit__review__desktop__full.png,077853df84011a4e2d08339125576c271922eb4eb8d4f193b11d0692f7c4cba4,product-config-letters-edit,/products/:productCode,,captured
NEW,product-config-order-restore,product-config-order-restore,order-created,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-order-restore__order-created__desktop__full.png,f99dc22641de2ba40696497227b35116d4310d1cdb581cd636b46eaab42ad87d,product-config-order-restore,product-config-order-restore,,captured
NEW,/products/:productCode,product-config-quote-restore,populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-quote-restore__populated__desktop__full.png,4196bb9b0804b8a3c653473fd7a9edf9e18075716f920d8201566bb951741d58,product-config-quote-restore,/products/:productCode,,captured
NEW,/products/:productCode,product-config-quote-restore,quote-query-populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-quote-restore__quote-query-populated__desktop__full.png,88f32d3a535342287e7bebc227eca279c441ac93c542d96fe7093fee23a6ad40,product-config-quote-restore,/products/:productCode,,captured
NEW,product-config-with-request,product-config-with-request,request-context,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/product-config-with-request__request-context__desktop__full.png,c19bac6d7b070dba2eff35ccbeb9548bb3bd63cc28887e1cbf8b54d0350e2019,product-config-with-request,product-config-with-request,,captured
OLD,product-system-catalog,product-system-catalog,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/product-system-catalog__admin-preview__desktop__full.png,9ae49bc008d8f94fec2286f537721807e99634863344c64065b568849f651797,product-system-catalog,product-system-catalog,,captured
OLD,product-system-catalog,product-system-catalog,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/old/product-system-catalog__admin-preview__narrow__full.png,e664f31ceda932c90098145d87d85b0d69809b4f1315a71ff32ef105646cd582,product-system-catalog,product-system-catalog,,captured
OLD,product-system-catalog,product-system-catalog,admin-preview,admin-dev-preview,old-demo-db-copy-isolated,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/old/product-system-catalog__admin-preview__tablet__full.png,3bbecb2f5b419fc8cbabcf0cbcc4772c732eef0aebda5990f160c9fc89ffdbe5,product-system-catalog,product-system-catalog,,captured
OLD,product-system-catalog,product-system-catalog,admin-preview-loaded,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/product-system-catalog__admin-preview-loaded__desktop__full.png,f254fde8634678cbd96928dc522ce4d4647852dc18059ab704a9e53aa6655d89,product-system-catalog,product-system-catalog,,captured
OLD,product-system-editor,product-system-editor,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/product-system-editor__opened__desktop__full.png,1b80b4659c89beb41938b8a4e6893b200f8bbd2abd12a2b90e5c3459f1b7f512,product-system-editor,product-system-editor,,captured
OLD,ps-structure-acm-prices,ps-structure-acm-prices,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-structure-acm-prices__opened__desktop__full.png,1d0bd934e64fb180e6d0da9b8acdfbe82520da184f8aaf4ad41baa33bf01c80e,ps-structure-acm-prices,ps-structure-acm-prices,,captured
OLD,ps-structure-back,ps-structure-back,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-structure-back__opened__desktop__full.png,df800702ad64c8df9e9261b858a43c974dda7ed997a3a553cb6051c41d7f78d1,ps-structure-back,ps-structure-back,,captured
OLD,ps-structure-face,ps-structure-face,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-structure-face__opened__desktop__full.png,5511765e4fcd18c2702e37405eeab18ef4e2133399572dcfc07a5a9aad3ffa9e,ps-structure-face,ps-structure-face,,captured
OLD,ps-structure-led,ps-structure-led,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-structure-led__opened__desktop__full.png,fe003e4eabc1259dd8f9069bc0b7c639e0e990564e710f09066cb7dee6cbaa20,ps-structure-led,ps-structure-led,,captured
OLD,ps-structure-volume-al,ps-structure-volume-al,opened,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-structure-volume-al__opened__desktop__full.png,f32b58db0117b9f63f526187e2d23b06085a2ffa45b9e9e3e3122f77a82ef03d,ps-structure-volume-al,ps-structure-volume-al,,captured
OLD,/product-system/products/:templateCode,ps-studio-tab-form-system,local-tab,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-studio-tab-form-system__local-tab__desktop__full.png,868fb772e9f5bf705ac2f52687bf00b26ddea57d084621fb17395cc692389957,Form System tab,/product-system/products/:templateCode,,captured
OLD,/product-system/products/:templateCode,ps-studio-tab-general,local-tab,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-studio-tab-general__local-tab__desktop__full.png,c4fcc11c3b90913bed182b68b5a6188487c3117d20958abefe6fc489092c6b4b,Informatii generale tab,/product-system/products/:templateCode,,captured
OLD,/product-system/products/:templateCode,ps-studio-tab-operational,local-tab,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-studio-tab-operational__local-tab__desktop__full.png,0be66347bb7d36935b2e3e952985c28ffa9357d1c02c13d004a68a83ddbcafe8,Resurse operationale tab,/product-system/products/:templateCode,,captured
OLD,/product-system/products/:templateCode,ps-studio-tab-structure,local-tab,admin-dev-preview,old-demo-db-copy-isolated,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/old/ps-studio-tab-structure__local-tab__desktop__full.png,3c0febecfd23083a592ff3a54375e114e39b4a401c2937b1883d551adb2123c2,Product Compiler / structure tab,/product-system/products/:templateCode,,captured
NEW,/quotes,quotes-overview,after-spine-populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/quotes-overview__after-spine-populated__desktop__full.png,6192b13e48a803b525ae101ad06521011bf544d57355cee3ab3dfdbeb275431b,quotes-overview,/quotes,,captured
NEW,/quotes,quotes-overview,empty-or-populated,operator-dev,single-plane-dev-isolated-synthetic,desktop,full,docs/worklog/screenshots/ui-ux-audit-v1/new/quotes-overview__empty-or-populated__desktop__full.png,80bf023f1400a0e458859e93da355da12ece4b6195bed606425d878d0638a9b3,quotes-overview,/quotes,,captured
NEW,/quotes,quotes-overview,empty-or-populated,operator-dev,single-plane-dev-isolated-synthetic,narrow,full,docs/worklog/screenshots/ui-ux-audit-v1/new/quotes-overview__empty-or-populated__narrow__full.png,249d790ad6a64ceaa747c8c8e962400d8fd0ee31ebbcd4c9782bc701bbb0e6da,quotes-overview,/quotes,,captured
NEW,/quotes,quotes-overview,empty-or-populated,operator-dev,single-plane-dev-isolated-synthetic,tablet,full,docs/worklog/screenshots/ui-ux-audit-v1/new/quotes-overview__empty-or-populated__tablet__full.png,88730dfd927bccc46bc9c5ba02e90b195e4adcd5ae35c33ee932ac4f4982a4d2,quotes-overview,/quotes,,captured
